score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2,word3,instance_id3,start3,end3,path3
22,3,12,True,True,find three get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,get,50,B4,B5,B4 -> A4 -> B5
22,3,12,True,True,find three get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,28,C3,B3,C3 -> B2 -> A1 -> A2 -> B3,get,52,B4,B5,B4 -> C4 -> B5
27,3,12,True,True,find three ten,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,32,C3,A4,C3 -> B2 -> C2 -> B3 -> A4,ten,62,B5,C5,B5 -> C4 -> C5
22,3,12,True,True,find three get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,32,C3,A4,C3 -> B2 -> C2 -> B3 -> A4,get,52,B4,B5,B4 -> C4 -> B5
18,3,11,True,True,find three to,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,32,C3,A4,C3 -> B2 -> C2 -> B3 -> A4,to,64,B5,A6,B5 -> A6
27,3,12,True,True,find three ten,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,33,C3,C4,C3 -> B2 -> C2 -> B3 -> C4,ten,61,B5,A3,B5 -> A4 -> A3
22,3,12,True,True,find three get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,33,C3,C4,C3 -> B2 -> C2 -> B3 -> C4,get,50,B4,B5,B4 -> A4 -> B5
18,3,11,True,True,find three to,find,120,E7,D4,E7 -> D6 -> D5 -> D4,three,33,C3,C4,C3 -> B2 -> C2 -> B3 -> C4,to,64,B5,A6,B5 -> A6
22,3,10,True,True,find ten get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,36,C3,A3,C3 -> B3 -> A3,get,50,B4,B5,B4 -> A4 -> B5
22,3,10,True,True,find ten get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,36,C3,A3,C3 -> B3 -> A3,get,52,B4,B5,B4 -> C4 -> B5
27,3,10,True,True,find ten ten,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,37,C3,C5,C3 -> C4 -> C5,ten,61,B5,A3,B5 -> A4 -> A3
22,3,10,True,True,find ten get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,37,C3,C5,C3 -> C4 -> C5,get,50,B4,B5,B4 -> A4 -> B5
22,3,9,True,True,find ten up,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,37,C3,C5,C3 -> C4 -> C5,up,80,C6,D7,C6 -> D7
18,3,9,True,True,find ten to,find,120,E7,D4,E7 -> D6 -> D5 -> D4,ten,37,C3,C5,C3 -> C4 -> C5,to,64,B5,A6,B5 -> A6
21,3,10,True,False,find the get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,the,34,C3,B3,C3 -> B2 -> B3,get,50,B4,B5,B4 -> A4 -> B5
21,3,10,True,False,find the get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,the,34,C3,B3,C3 -> B2 -> B3,get,52,B4,B5,B4 -> C4 -> B5
17,3,6,True,False,find a a,find,120,E7,D4,E7 -> D6 -> D5 -> D4,a,55,E4,E4,E4,a,39,F3,F3,F3
20,3,11,True,False,find then get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,then,30,C3,A3,C3 -> B2 -> A2 -> A3,get,50,B4,B5,B4 -> A4 -> B5
20,3,11,True,False,find then get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,then,30,C3,A3,C3 -> B2 -> A2 -> A3,get,52,B4,B5,B4 -> C4 -> B5
20,3,11,True,False,find then get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,then,35,C3,A3,C3 -> B2 -> B3 -> A3,get,50,B4,B5,B4 -> A4 -> B5
20,3,11,True,False,find then get,find,120,E7,D4,E7 -> D6 -> D5 -> D4,then,35,C3,A3,C3 -> B2 -> B3 -> A3,get,52,B4,B5,B4 -> C4 -> B5
10,3,11,False,True,decimal it an,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,129,B9,A10,B9 -> A10,an,154,B11,A12,B11 -> A12
10,3,11,False,True,decimal it at,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,129,B9,A10,B9 -> A10,at,155,B11,C12,B11 -> C12
10,3,10,False,True,decimal it a,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,129,B9,A10,B9 -> A10,a,152,B11,B11,B11
10,3,11,False,True,decimal at it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
10,3,11,True,True,decimal an is,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,an,154,B11,A12,B11 -> A12,is,192,A13,B12,A13 -> B12
10,3,11,False,True,decimal an it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,an,154,B11,A12,B11 -> A12,it,193,A13,A14,A13 -> A14
17,3,12,False,True,decimal at ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
17,3,12,False,True,decimal at ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
17,3,12,False,True,decimal at ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
17,3,12,False,True,decimal at ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,11,True,True,decimal at is,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,is,156,C11,B12,C11 -> B12
10,3,11,False,True,decimal at on,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
10,3,11,False,True,decimal at or,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
10,3,11,False,True,decimal at to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,to,194,C13,D12,C13 -> D12
10,3,11,False,True,decimal at it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,it,200,D13,C13,D13 -> C13
10,3,11,False,True,decimal at in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,in,201,D13,C14,D13 -> C14
10,3,11,False,True,decimal at in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,at,155,B11,C12,B11 -> C12,in,202,D13,E14,D13 -> E14
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,173,C12,A12,C12 -> B13 -> A12
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,195,C13,A12,C13 -> B13 -> A12
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,196,C13,C14,C13 -> B13 -> C14
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,197,C13,C14,C13 -> D14 -> C14
15,3,12,True,True,decimal is ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,11,True,True,decimal is at,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,at,153,B11,A10,B11 -> A10
10,3,11,True,True,decimal is an,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,an,154,B11,A12,B11 -> A12
10,3,11,True,True,decimal is at,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,at,155,B11,C12,B11 -> C12
10,3,11,True,True,decimal is to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,to,172,C12,D12,C12 -> D12
10,3,11,True,True,decimal is in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,in,191,A13,A12,A13 -> A12
10,3,11,True,True,decimal is it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,it,193,A13,A14,A13 -> A14
10,3,11,True,True,decimal is to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,to,194,C13,D12,C13 -> D12
10,3,10,True,True,decimal is a,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,is,156,C11,B12,C11 -> B12,a,152,B11,B11,B11
15,3,12,False,True,decimal it ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
15,3,12,False,True,decimal it ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
15,3,12,False,True,decimal it ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
15,3,12,False,True,decimal it ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,11,False,True,decimal it at,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,at,153,B11,A10,B11 -> A10
10,3,11,False,True,decimal it an,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,an,154,B11,A12,B11 -> A12
10,3,11,False,True,decimal it on,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,on,175,D12,E11,D12 -> E11
10,3,11,False,True,decimal it or,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,or,176,D12,E13,D12 -> E13
10,3,11,False,True,decimal it to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,to,194,C13,D12,C13 -> D12
10,3,11,False,True,decimal it it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,it,200,D13,C13,D13 -> C13
10,3,11,False,True,decimal it in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,in,201,D13,C14,D13 -> C14
10,3,11,False,True,decimal it in,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,in,202,D13,E14,D13 -> E14
10,3,10,False,True,decimal it a,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,it,157,C11,C12,C11 -> C12,a,152,B11,B11,B11
18,3,11,False,True,decimal a ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,173,C12,A12,C12 -> B13 -> A12
18,3,11,False,True,decimal a ten,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14
10,3,10,True,True,decimal a is,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,is,156,C11,B12,C11 -> B12
10,3,10,False,True,decimal a it,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,it,157,C11,C12,C11 -> C12
10,3,10,False,True,decimal a to,decimal,121,H7,B10,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10,a,152,B11,B11,B11,to,172,C12,D12,C12 -> D12
10,3,12,False,True,decimals at it,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,153,B11,A10,B11 -> A10,it,128,B9,C9,B9 -> C9
10,3,12,True,True,decimals an is,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,an,154,B11,A12,B11 -> A12,is,192,A13,B12,A13 -> B12
10,3,12,False,True,decimals an it,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,an,154,B11,A12,B11 -> A12,it,193,A13,A14,A13 -> A14
17,3,13,False,True,decimals at ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
17,3,13,False,True,decimals at ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
17,3,13,False,True,decimals at ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
17,3,13,False,True,decimals at ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,12,True,True,decimals at is,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,is,156,C11,B12,C11 -> B12
10,3,12,False,True,decimals at on,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,on,175,D12,E11,D12 -> E11
10,3,12,False,True,decimals at or,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,or,176,D12,E13,D12 -> E13
10,3,12,False,True,decimals at to,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,to,194,C13,D12,C13 -> D12
10,3,12,False,True,decimals at it,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,it,200,D13,C13,D13 -> C13
10,3,12,False,True,decimals at in,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,in,201,D13,C14,D13 -> C14
10,3,12,False,True,decimals at in,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,at,155,B11,C12,B11 -> C12,in,202,D13,E14,D13 -> E14
18,3,12,False,True,decimals a ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,ten,173,C12,A12,C12 -> B13 -> A12
18,3,12,False,True,decimals a ten,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,ten,174,C12,C14,C12 -> B13 -> C14
10,3,11,True,True,decimals a is,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,is,156,C11,B12,C11 -> B12
10,3,11,False,True,decimals a it,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,it,157,C11,C12,C11 -> C12
10,3,11,False,True,decimals a to,decimals,122,H7,A11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> B10 -> A11,a,152,B11,B11,B11,to,172,C12,D12,C12 -> D12
15,3,12,False,True,decimal ten at,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,173,C12,A12,C12 -> B13 -> A12,at,153,B11,A10,B11 -> A10
15,3,12,True,True,decimal ten is,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,173,C12,A12,C12 -> B13 -> A12,is,192,A13,B12,A13 -> B12
15,3,12,False,True,decimal ten it,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,173,C12,A12,C12 -> B13 -> A12,it,193,A13,A14,A13 -> A14
15,3,11,False,True,decimal ten a,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,173,C12,A12,C12 -> B13 -> A12,a,152,B11,B11,B11
24,3,13,False,True,decimal ten ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,ten,198,C13,E14,C13 -> D14 -> E14
15,3,12,False,True,decimal ten to,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,to,194,C13,D12,C13 -> D12
15,3,12,False,True,decimal ten it,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,it,200,D13,C13,D13 -> C13
15,3,12,False,True,decimal ten in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,ten,174,C12,C14,C12 -> B13 -> C14,in,202,D13,E14,D13 -> E14
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,173,C12,A12,C12 -> B13 -> A12
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,174,C12,C14,C12 -> B13 -> C14
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,195,C13,A12,C13 -> B13 -> A12
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,196,C13,C14,C13 -> B13 -> C14
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,197,C13,C14,C13 -> D14 -> C14
15,3,12,True,True,decimal is ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,11,True,True,decimal is at,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,at,153,B11,A10,B11 -> A10
10,3,11,True,True,decimal is an,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,an,154,B11,A12,B11 -> A12
10,3,11,True,True,decimal is at,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,at,155,B11,C12,B11 -> C12
10,3,11,True,True,decimal is to,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,to,172,C12,D12,C12 -> D12
10,3,11,True,True,decimal is in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,in,191,A13,A12,A13 -> A12
10,3,11,True,True,decimal is it,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,it,193,A13,A14,A13 -> A14
10,3,11,True,True,decimal is to,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,to,194,C13,D12,C13 -> D12
10,3,10,True,True,decimal is a,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,is,156,C11,B12,C11 -> B12,a,152,B11,B11,B11
15,3,12,False,True,decimal it ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,ten,195,C13,A12,C13 -> B13 -> A12
15,3,12,False,True,decimal it ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,ten,196,C13,C14,C13 -> B13 -> C14
15,3,12,False,True,decimal it ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,ten,197,C13,C14,C13 -> D14 -> C14
15,3,12,False,True,decimal it ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,ten,198,C13,E14,C13 -> D14 -> E14
10,3,11,False,True,decimal it at,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,at,153,B11,A10,B11 -> A10
10,3,11,False,True,decimal it an,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,an,154,B11,A12,B11 -> A12
10,3,11,False,True,decimal it on,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,on,175,D12,E11,D12 -> E11
10,3,11,False,True,decimal it or,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,or,176,D12,E13,D12 -> E13
10,3,11,False,True,decimal it to,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,to,194,C13,D12,C13 -> D12
10,3,11,False,True,decimal it it,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,it,200,D13,C13,D13 -> C13
10,3,11,False,True,decimal it in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,in,201,D13,C14,D13 -> C14
10,3,11,False,True,decimal it in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,in,202,D13,E14,D13 -> E14
10,3,10,False,True,decimal it a,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,it,157,C11,C12,C11 -> C12,a,152,B11,B11,B11
17,3,12,False,True,decimal to ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,ten,195,C13,A12,C13 -> B13 -> A12
17,3,12,False,True,decimal to ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,ten,196,C13,C14,C13 -> B13 -> C14
17,3,12,False,True,decimal to ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,ten,197,C13,C14,C13 -> D14 -> C14
17,3,12,False,True,decimal to ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,ten,198,C13,E14,C13 -> D14 -> E14
12,3,11,False,True,decimal to an,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,an,178,E12,E11,E12 -> E11
12,3,10,False,True,decimal to a,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,a,177,E12,E12,E12
10,3,11,True,True,decimal to is,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,is,156,C11,B12,C11 -> B12
10,3,11,False,True,decimal to it,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,it,200,D13,C13,D13 -> C13
10,3,11,False,True,decimal to in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,in,201,D13,C14,D13 -> C14
10,3,11,False,True,decimal to in,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,to,172,C12,D12,C12 -> D12,in,202,D13,E14,D13 -> E14
14,3,12,True,True,decimal on get,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,on,175,D12,E11,D12 -> E11,get,179,F12,F14,F12 -> G13 -> F14
12,3,10,False,True,decimal on a,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,on,175,D12,E11,D12 -> E11,a,177,E12,E12,E12
15,3,13,False,True,decimal or nine,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,or,176,D12,E13,D12 -> E13,nine,207,E14,B13,E14 -> D13 -> C14 -> B13
15,3,13,False,True,decimal or nine,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,or,176,D12,E13,D12 -> E13,nine,208,E14,D14,E14 -> D13 -> C14 -> D14
15,3,12,False,True,decimal or ten,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,or,176,D12,E13,D12 -> E13,ten,209,F14,H12,F14 -> G13 -> H12
14,3,12,True,True,decimal or get,decimal,123,H7,D11,H7 -> G8 -> F9 -> E10 -> D10 -> C10 -> D11,or,176,D12,E13,D12 -> E13,get,179,F12,F14,F12 -> G13 -> F14
